time, consigne_temperature_chaude, consigne_temperature_froide, temperature_ambiante, Current Outdoor Temperature, puissance_electrique_e3_1, puissance_electrique_e3_2, puissance_electrique_e3_3, puissance_electrique_e3_4, puissance_electrique_p161, puissance_electrique_p162_1, puissance_electrique_p162_2, puissance_electrique_p163_1, puissance_electrique_p163_2, puissance_electrique_p164_1, puissance_electrique_p164_2, puissance_electrique_p165_1, puissance_electrique_p165_2, Global Radiation
2022-09-01 00:00:00+00:00, 22.94999981, 22, 26.470541, 19.7, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2514.199241, 611.6693183, 0.005571429, 507.9040146, 0.003083333, 0.004461539, 641.3165545, 0.002846154, 554.5353863, 7
2022-09-01 01:00:00+00:00, 22.94999981, 22, 26.41449928, 18.6, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2517.674642, 589.8239877, 0.005333333, 518.8266805, 0.002846154, 0.004928571, 630.1538274, 0.002857143, 557.0559998, 7
2022-09-01 02:00:00+00:00, 22.94999981, 22, 26.41449928, 18, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2525.320524, 578.9013265, 0.005416667, 507.9040171, 0.002818182, 0.004571429, 625.1125958, 0.0027, 551.5946706, 7
2022-09-01 03:00:00+00:00, 22.94999981, 22, 26.41449928, 17.4, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2509.092529, 584.3626556, 0.0054, 524.2880138, 0.003, 0.0048, 625.5708896, 0.0031, 562.5173289, 7
2022-09-01 04:00:00+00:00, 22.94999981, 22, 26.41449928, 17.1, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2523.135986, 595.285319, 0.005454545, 524.2880075, 0.0029, 0.004733333, 622.59198, 0.002857143, 552.3748605, 7
2022-09-01 05:00:00+00:00, 22.94999981, 22, 26.35829639, 16.7, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2520.615366, 594.865225, 0.005636364, 536.203641, 0.0032, 0.004416667, 636.6354109, 0.002571429, 560.0349066, 7
2022-09-01 06:00:00+00:00, 22.94999981, 22, 26.35829639, 17.1, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2528.597331, 580.4617048, 0.005533333, 524.2880075, 0.003, 0.004444445, 630.1538274, 0.002454546, 561.737139, 23.4
2022-09-01 07:00:00+00:00, 22.94999981, 22, 26.24186707, 18.3, 46.81143079, 3276.799984, 3276.799984, 5395.797521, 2526.776883, 578.9013265, 0.005538462, 539.4116962, 0.003111111, 0.004583333, 633.5146484, 0.003133333, 550.5024048, 154
2022-09-01 08:00:00+00:00, 22.94999981, 22, 26.05169487, 20, 32.76800156, 3276.799984, 3276.799984, 5395.797521, 2517.674642, 595.285319, 0.0053, 524.2880083, 0.002714286, 0.004571429, 628.0533142, 0.002636364, 554.077093, 335
2022-09-01 09:00:00+00:00, 22.94999981, 22, 25.79643038, 21.8, 32.76800156, 3276.799984, 3276.799984, 5395.797521, 2530.697848, 608.5485578, 0.005454545, 546.1333364, 0.003, 0.0044, 625.1125958, 0.002769231, 563.6095947, 512
2022-09-01 10:00:00+00:00, 22.94999981, 22, 25.79643038, 23.5, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2543.98837, 606.2079824, 0.00575, 546.1333364, 0.002923077, 0.004571429, 633.5146484, 0.0025, 551.5946706, 636
2022-09-01 11:00:00+00:00, 22.94999981, 22, 25.66306686, 25.5, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2525.320524, 584.3626607, 0.005538462, 519.2467839, 0.0025, 0.004866667, 633.5146484, 0.002857143, 559.5766132, 718
2022-09-01 12:00:00+00:00, 22.94999981, 22, 25.76088142, 26.8, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2520.157071, 603.8674142, 0.005454545, 510.2445853, 0.002928571, 0.004285714, 630.1538274, 0.002727273, 550.5024048, 746
2022-09-01 13:00:00+00:00, 22.94999981, 22, 25.9860845, 28.1, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2519.49509, 589.8239964, 0.005642857, 536.203641, 0.002916667, 0.004307692, 635.6991821, 0.002833333, 561.7371434, 727
2022-09-01 14:00:00+00:00, 22.94999981, 22, 26.13473871, 29, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2518.454834, 584.7827571, 0.005444444, 530.2458274, 0.00325, 0.004769231, 641.3165545, 0.0029, 562.5173289, 666
2022-09-01 15:00:00+00:00, 22.94999981, 22, 25.86629541, 29.6, 43.69066874, 3276.799984, 3276.799984, 5395.797521, 2526.776883, 574.7003033, 0.008133333, 517.0062324, 0.002846154, 0.008428571, 633.5146484, 0.002818182, 562.5173289, 562
2022-09-01 16:00:00+00:00, 22.94999981, 22, 25.73870659, 29.4, 32.76800156, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 571.9505393, 0.011181818, 544.4529278, 0.003, 0.007533333, 630.7839813, 0.002846154, 559.5766132, 423
2022-09-01 17:00:00+00:00, 22.94999981, 22, 25.6443243, 28.5, 49.15200233, 4325.375933, 4303.530556, 7487.487972, 2520.615366, 579.7415349, 0.005642857, 513.3653463, 0.003083333, 0.004615385, 631.9542672, 0.010076923, 554.077093, 183
2022-09-01 18:00:00+00:00, 22.94999981, 22, 25.55156708, 27.1, 49.15200233, 4325.375933, 4303.530556, 7487.487972, 2519.49509, 602.931189, 0.0055, 524.2880096, 0.00325, 0.004785714, 641.3165545, 0.002923077, 557.0559998, 57.1
2022-09-01 19:00:00+00:00, 22.94999981, 22, 25.55156708, 24.6, 32.76800156, 4325.375933, 4303.530556, 7487.487972, 2520.615366, 579.7415302, 0.005533333, 524.2880061, 0.002454546, 0.005, 636.6354109, 0.003, 560.6968859, 8.53
2022-09-01 20:00:00+00:00, 22.94999981, 22, 25.67718061, 22.9, 65.53600311, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 594.5051313, 0.005454545, 965.563741, 0.002818182, 0.004666667, 635.195059, 0.00275, 554.5353863, 7
2022-09-01 21:00:00+00:00, 22.94999981, 22, 25.87535095, 21.9, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2517.674642, 584.3626607, 0.005583333, 524.2880113, 0.002857143, 0.004727273, 640.2362906, 0.00275, 563.6095947, 7
2022-09-01 22:00:00+00:00, 22.94999981, 22, 25.9618845, 21.4, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2526.114901, 575.7805655, 0.005333333, 528.657076, 0.0025, 0.004571429, 619.6130704, 0.002916667, 561.737139, 7
2022-09-01 23:00:00+00:00, 22.94999981, 22, 26.01591396, 21, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2525.320524, 572.3477336, 0.005454545, 517.7344055, 0.0028, 0.004666667, 633.5146484, 0.002642857, 553.4151137, 7
2022-09-02 00:00:00+00:00, 22.94999981, 22, 26.01591396, 20.2, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2520.157071, 596.3775879, 0.005454545, 514.2055523, 0.003076923, 0.004615385, 628.0533142, 0.003083333, 557.0559998, 7
2022-09-02 01:00:00+00:00, 22.94999981, 22, 26.01591396, 19.7, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2519.49509, 589.8239909, 0.0056, 533.6502904, 0.002777778, 0.004266667, 644.4373169, 0.003, 557.0559998, 7
2022-09-02 02:00:00+00:00, 22.94999981, 22, 26.00908947, 19.2, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2519.49509, 563.6095947, 0.005571429, 524.2880066, 0.002866667, 0.004818182, 633.5146484, 0.003, 550.5024048, 6.03
2022-09-02 03:00:00+00:00, 22.94999981, 22, 26.00908947, 18.8, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2519.49509, 585.1428484, 0.0055, 515.5498739, 0.002833333, 0.004818182, 626.2328695, 0.0027, 557.0559998, 6.97
2022-09-02 04:00:00+00:00, 22.94999981, 22, 25.95131493, 18.4, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2519.49509, 595.2853241, 0.0055, 540.6720072, 0.002846154, 0.004454546, 645.9976981, 0.002857143, 563.6095947, 7
2022-09-02 05:00:00+00:00, 22.94999981, 22, 25.95131493, 18.1, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 567.9786631, 0.005466667, 518.3301946, 0.002642857, 0.00475, 649.8986511, 0.003, 561.737139, 7
2022-09-02 06:00:00+00:00, 22.94999981, 22, 25.89718246, 17.9, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 573.4399948, 0.0055, 537.3951986, 0.003083333, 0.004533333, 625.1125958, 0.002416667, 564.6178401, 23.4
2022-09-02 07:00:00+00:00, 22.94999981, 22, 25.61844184, 18.9, 40.96000195, 4325.375933, 4303.530556, 7487.487972, 2526.114901, 611.6693183, 0.005428571, 519.6068682, 0.00325, 0.004416667, 626.2328695, 0.0027, 549.4941594, 175
2022-09-02 08:00:00+00:00, 22.94999981, 22, 25.27655983, 20.6, 40.96000195, 4325.375933, 4303.530556, 7487.487972, 2515.574125, 597.1057671, 0.0054, 524.2880086, 0.002666667, 0.004454546, 628.0533142, 0.003, 553.4151137, 309
2022-09-02 09:00:00+00:00, 22.94999981, 22, 25.27655983, 22.5, 39.32160187, 4325.375933, 4303.530556, 7487.487972, 2534.058655, 589.8239899, 0.00575, 535.210673, 0.003222222, 0.0048, 622.59198, 0.003083333, 554.5353863, 486
2022-09-02 10:00:00+00:00, 22.94999981, 22, 25.15305996, 24.8, 39.32160187, 4325.375933, 4303.530556, 7487.487972, 2529.6896, 595.2853241, 0.00525, 498.0736145, 0.002714286, 0.0138, 638.9759827, 0.003, 557.0559998, 424
2022-09-02 11:00:00+00:00, 22.94999981, 22, 25.10099888, 25.4, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 574.7003033, 0.005461538, 540.6720072, 0.003083333, 0.0045, 626.2328695, 0.002714286, 550.5024048, 275
2022-09-02 12:00:00+00:00, 22.94999981, 22, 25.10099888, 24, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2519.49509, 576.7167908, 0.005230769, 518.3301946, 0.002846154, 0.0041, 643.444347, 0.003090909, 563.6095947, 220
2022-09-02 13:00:00+00:00, 22.94999981, 22, 25.16352177, 23.2, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2520.157071, 567.9786631, 0.005333333, 554.077093, 0.002857143, 0.004769231, 616.0383789, 0.003, 559.5766132, 175
2022-09-02 14:00:00+00:00, 22.94999981, 22, 25.22888756, 24.1, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2535.73907, 576.7167969, 0.005625, 514.2055523, 0.002923077, 0.004692308, 617.1306458, 0.002769231, 554.5353863, 334
2022-09-02 15:00:00+00:00, 22.94999981, 22, 25.22888756, 26.7, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 589.823992, 0.0055, 524.2880113, 0.002909091, 0.004692308, 629.1455811, 0.003, 554.077093, 520
2022-09-02 16:00:00+00:00, 22.94999981, 22, 25.22888756, 27.8, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2526.114901, 589.823992, 0.005307692, 491.5200195, 0.0032, 0.004461538, 625.1125958, 0.0028, 562.5173289, 403
2022-09-02 17:00:00+00:00, 22.94999981, 22, 25.22888756, 27.1, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2525.656607, 589.8239909, 0.005615385, 543.0125689, 0.002909091, 0.004538462, 655.3599854, 0.0031, 557.0559998, 170
2022-09-02 18:00:00+00:00, 22.94999981, 22, 25.22888756, 25.8, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2526.114901, 584.7827618, 0.0055, 500.8823024, 0.002769231, 0.004928571, 637.4865279, 0.002692308, 561.737139, 34.4
2022-09-02 19:00:00+00:00, 22.94999981, 22, 25.22888756, 23.9, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2527.817139, 578.9013265, 0.005428571, 524.2880096, 0.002727273, 0.0045, 642.2527893, 0.002583333, 557.0559998, 6.80
2022-09-02 20:00:00+00:00, 22.94999981, 22, 25.41485129, 22.3, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2528.597331, 594.8652156, 0.005571429, 499.0818622, 0.003076923, 0.004615385, 622.59198, 0.00275, 747.1103963, 6.97
2022-09-02 21:00:00+00:00, 22.94999981, 22, 25.62595444, 21.6, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 571.9505393, 0.0055, 507.904012, 0.002818182, 0.004928571, 631.5287087, 0.002769231, 816.2210971, 7
2022-09-02 22:00:00+00:00, 22.94999981, 22, 25.72006798, 19.6, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2520.615366, 594.5051357, 0.0054, 524.2880083, 0.002818182, 0.004818182, 622.59198, 0.002833333, 560.0349066, 7
2022-09-02 23:00:00+00:00, 22.94999981, 22, 25.72006798, 18.7, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2520.157071, 1081.344016, 0.005454545, 532.480011, 0.003, 0.005071429, 631.5287087, 0.002666667, 554.077093, 7
2022-09-03 00:00:00+00:00, 22.94999981, 22, 25.72373962, 18, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2520.157071, 579.7415302, 0.005461538, 506.4145619, 0.003083333, 0.00475, 633.5146484, 0.003066667, 559.5766132, 7
2022-09-03 01:00:00+00:00, 22.94999981, 22, 25.72373962, 18, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2520.951449, 579.7415302, 0.005538462, 546.1333364, 0.003, 0.0045, 637.8837158, 0.0028, 557.0559998, 7
2022-09-03 02:00:00+00:00, 22.94999981, 22, 25.72373962, 17.7, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2525.320524, 600.7466532, 0.005533333, 496.2011632, 0.003454546, 0.0045, 625.5708896, 0.002642857, 560.0349066, 7
2022-09-03 03:00:00+00:00, 22.94999981, 22, 25.72373962, 17.9, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2526.114901, 584.3626607, 0.0055, 518.8266754, 0.003090909, 0.012357143, 625.1125958, 0.0025, 560.0349066, 7
2022-09-03 04:00:00+00:00, 22.94999981, 22, 25.72373962, 17.6, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2527.817139, 594.5051357, 0.005545455, 515.5498779, 0.003, 0.004846154, 638.9759827, 0.002818182, 557.0559998, 6.03
2022-09-03 05:00:00+00:00, 22.94999981, 22, 25.72373962, 17.6, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2541.860561, 589.8239899, 0.005444444, 506.4145619, 0.002714286, 0.00475, 616.0383789, 0.002666667, 557.0559998, 6.97
2022-09-03 06:00:00+00:00, 22.94999981, 22, 25.72373962, 17.5, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2515.574125, 564.6178495, 0.005428571, 500.8823024, 0.002769231, 0.004642857, 625.5708896, 0.002888889, 560.6968859, 27.3
2022-09-03 07:00:00+00:00, 22.94999981, 22, 25.72373962, 18.3, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2518.454834, 611.6693183, 0.005846154, 498.0736206, 0.002916667, 0.004466667, 622.59198, 0.002454546, 557.0559998, 135
2022-09-03 08:00:00+00:00, 22.94999981, 22, 25.72373962, 20.3, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2517.674642, 577.9083585, 0.005454545, 504.6272156, 0.003222222, 0.004571429, 635.195059, 0.003272727, 567.978658, 328
2022-09-03 09:00:00+00:00, 22.94999981, 22, 25.72373962, 22.2, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2526.114901, 578.9013265, 0.005538462, 504.1230938, 0.002928571, 0.0044, 642.2527832, 0.00275, 559.5766132, 432
2022-09-03 10:00:00+00:00, 22.94999981, 22, 25.72820377, 24.3, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 589.8239877, 0.005461538, 528.6570719, 0.002692308, 0.0045, 635.195059, 0.002777778, 819.2000071, 614
2022-09-03 11:00:00+00:00, 22.94999981, 22, 25.78572559, 25.8, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 566.4182783, 0.005375, 540.6720047, 0.002857143, 0.004583333, 622.59198, 0.003, 988.5013224, 615
2022-09-03 12:00:00+00:00, 22.94999981, 22, 25.81304169, 25.6, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2527.817121, 579.7415349, 0.0055, 511.1808146, 0.002785714, 0.004384615, 631.5287087, 0.002785714, 554.077093, 411
2022-09-03 13:00:00+00:00, 22.94999981, 22, 25.88802592, 26.9, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2531.328003, 582.542216, 0.005583333, 509.7244602, 0.003272727, 0.004583333, 635.6991821, 0.003, 562.5173289, 650
2022-09-03 14:00:00+00:00, 22.94999981, 22, 25.95244217, 27.9, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 557.0559998, 0.005454545, 542.1614602, 0.002727273, 0.0044, 636.6354109, 0.002727273, 551.5946706, 457
2022-09-03 15:00:00+00:00, 22.94999981, 22, 26.01178741, 29, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2516.582373, 595.285319, 0.005545455, 554.0770874, 0.002909091, 0.004615385, 635.6991821, 0.003, 549.4941594, 541
2022-09-03 16:00:00+00:00, 22.94999981, 22, 26.07075024, 28.1, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2526.776883, 606.2079824, 0.005538462, 519.6068682, 0.002785714, 0.004357143, 631.5287087, 0.002833333, 554.5353863, 340
2022-09-03 17:00:00+00:00, 22.94999981, 22, 26.09960747, 27.3, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 565.2480011, 0.005461538, 534.3704693, 0.0031, 0.004642857, 633.5146484, 0.002636364, 559.2405314, 173
2022-09-03 18:00:00+00:00, 22.94999981, 22, 26.15612411, 25.8, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2520.615366, 579.7415302, 0.005454545, 528.9691511, 0.003, 0.005272727, 630.1538274, 0.002636364, 560.0349066, 40.4
2022-09-03 19:00:00+00:00, 22.94999981, 22, 26.15612411, 24.5, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2528.597331, 584.7827618, 0.0055, 506.4145563, 0.0028, 0.004384615, 620.0713642, 0.002454546, 559.5766132, 7.97
2022-09-03 20:00:00+00:00, 22.94999981, 22, 26.12730312, 19.9, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2526.776883, 600.7466583, 0.005538462, 524.2880086, 0.0026, 0.004615385, 617.1306458, 0.002714286, 561.737139, 7
2022-09-03 21:00:00+00:00, 22.94999981, 22, 26.07261372, 18.1, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 595.2853241, 0.005583333, 510.2445853, 0.009142857, 0.0045, 637.4865279, 0.002666667, 562.5173289, 7
2022-09-03 22:00:00+00:00, 22.94999981, 22, 26.07261372, 18.1, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2520.157071, 561.737139, 0.005583333, 509.1643207, 0.003, 0.004533333, 627.2731236, 0.0025, 550.5024048, 7
2022-09-03 23:00:00+00:00, 22.94999981, 22, 26.01739025, 17.9, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2525.656607, 583.8661776, 0.0055, 538.3314296, 0.002714286, 0.004642857, 626.2328695, 0.003, 554.5353863, 7
2022-09-04 00:00:00+00:00, 22.94999981, 22, 25.96209908, 17.4, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2514.199241, 589.8239882, 0.005538462, 513.3653514, 0.0025, 0.004666667, 630.1538274, 0.002933333, 557.0559998, 7
2022-09-04 01:00:00+00:00, 22.94999981, 22, 25.96209908, 17.4, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2525.320524, 580.4617092, 0.005769231, 529.7493388, 0.002888889, 0.0045, 622.59198, 0.002833333, 557.0559998, 7
2022-09-04 02:00:00+00:00, 22.94999981, 22, 25.91043758, 17.4, 32.76800156, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 589.8239899, 0.005428571, 537.3952087, 0.003166667, 0.004769231, 617.9108364, 0.00275, 560.0349066, 7
2022-09-04 03:00:00+00:00, 22.94999981, 22, 25.91043758, 17.4, 39.32160187, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 599.1862749, 0.0055, 516.0960159, 0.003230769, 0.004285714, 631.9542672, 0.0028, 557.0559998, 6.03
2022-09-04 04:00:00+00:00, 22.94999981, 22, 25.91043758, 17.1, 49.15200233, 4325.375933, 4303.530556, 7487.487972, 2525.656607, 601.739624, 0.005384615, 507.904012, 0.002833333, 0.0048, 627.2731236, 0.002846154, 554.077093, 6.97
2022-09-04 05:00:00+00:00, 22.94999981, 22, 25.91043758, 17, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2526.114879, 571.9505393, 0.005642857, 502.4426829, 0.003153846, 0.004642857, 627.2731236, 0.003, 540.6720123, 7
2022-09-04 06:00:00+00:00, 22.94999981, 22, 25.91043758, 17.1, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2529.6896, 594.1930542, 0.005333333, 514.2055476, 0.003272727, 0.00475, 622.59198, 0.003, 557.0559998, 19.6
2022-09-04 07:00:00+00:00, 22.94999981, 22, 25.91043758, 18.3, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2530.697829, 569.6590764, 0.005333333, 524.2880113, 0.003066667, 0.004615385, 640.2362906, 0.002625, 554.077093, 161
2022-09-04 08:00:00+00:00, 22.94999981, 22, 25.91043758, 19.8, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2525.656588, 575.260437, 0.0055, 524.2880083, 0.0032, 0.016642857, 629.1455811, 0.0026, 554.5353863, 340
2022-09-04 09:00:00+00:00, 22.94999981, 22, 25.91043758, 21.4, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2520.615366, 567.9786702, 0.005416667, 529.3292377, 0.002785714, 0.017733334, 633.5146484, 0.002923077, 557.0559998, 494
2022-09-04 10:00:00+00:00, 22.94999981, 22, 25.91043758, 23.4, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 581.0858643, 0.005428571, 524.2880096, 0.002875, 0.018214286, 622.59198, 0.002545455, 562.5173289, 621
2022-09-04 11:00:00+00:00, 22.94999981, 22, 25.91043758, 25.4, 49.15200233, 4325.375933, 4303.530556, 7487.487972, 2516.582373, 599.1862749, 0.0055, 518.8266754, 0.0064, 0.019538462, 643.444347, 0.002666667, 565.9927202, 701
2022-09-04 12:00:00+00:00, 22.94999981, 22, 25.91360283, 27.9, 39.32160187, 4325.375933, 4303.530556, 7487.487972, 2520.615347, 567.978658, 0.005583333, 514.2055476, 0.0089, 0.038466667, 622.59198, 0.00275, 543.9488098, 734
2022-09-04 13:00:00+00:00, 22.94999981, 22, 26.00082827, 29.2, 39.32160187, 4325.375933, 4303.530556, 7487.487972, 2541.860561, 604.9476835, 0.005545455, 496.2011588, 0.003285714, 0.029866667, 631.9542672, 0.002933333, 552.3748605, 701
2022-09-04 14:00:00+00:00, 22.94999981, 22, 26.12512169, 30.2, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 3370.422834, 2339.131085, 0.037266667, 2472.891756, 0.033, 0.066333334, 2735.035758, 0.032, 2293.760002, 672
2022-09-04 15:00:00+00:00, 22.94999981, 22, 26.28775406, 30.3, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 3220.626273, 1981.203745, 0.025066667, 1817.531755, 0.055833333, 0.0536, 1939.865625, 0.027545454, 2087.069561, 472
2022-09-04 16:00:00+00:00, 22.94999981, 22, 26.40878932, 30.4, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 3155.090262, 1947.355443, 0.024928571, 1848.115234, 0.065999999, 0.0548, 1922.389347, 0.024071428, 2079.675741, 364
2022-09-04 17:00:00+00:00, 22.94999981, 22, 26.49908447, 30, 21.84533437, 4325.375933, 4303.530556, 7487.487972, 3183.177107, 1935.496558, 0.024, 1957.341903, 0.069857143, 0.055666666, 1952.972852, 0.024384615, 2167.057064, 231
2022-09-04 18:00:00+00:00, 22.94999981, 22, 26.55955982, 27.2, 65.53600311, 4325.375933, 4303.530556, 7487.487972, 3260.415975, 1887.436825, 0.0275, 2040.978306, 0.069153846, 0.062066667, 1920.708937, 0.026933333, 2139.282305, 36.5
2022-09-04 19:00:00+00:00, 22.94999981, 22, 26.61089134, 24.9, 65.53600311, 4325.375933, 4303.530556, 7487.487972, 2824.601563, 1703.936035, 0.026181818, 1796.778697, 0.065090909, 0.037133334, 1722.660575, 0.016533333, 1488.603437, 7.77
2022-09-04 20:00:00+00:00, 22.94999981, 22, 26.57717896, 23.9, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2525.656607, 589.8239868, 0.005272727, 529.3292377, 0.057333333, 0.004642857, 616.0383789, 0.003066667, 557.0559998, 7
2022-09-04 21:00:00+00:00, 22.94999981, 22, 26.48953724, 23.2, 32.76800156, 4325.375933, 4303.530556, 7487.487972, 2526.114901, 576.7167908, 0.005363636, 533.6502904, 0.056500001, 0.004642857, 618.9510905, 0.00275, 559.5766132, 7
2022-09-04 22:00:00+00:00, 22.94999981, 22, 26.43058491, 23.1, 65.53600311, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 599.9064566, 0.005416667, 528.9691467, 0.056777778, 0.004428571, 625.1125958, 0.002642857, 560.6968859, 7
2022-09-04 23:00:00+00:00, 22.94999981, 22, 26.37473202, 22.2, 39.32160187, 4325.375933, 4303.530556, 7487.487972, 2527.817121, 573.4399974, 0.0055, 513.3653412, 0.056933333, 0.004846154, 620.0713642, 0.003090909, 560.6968859, 7
2022-09-05 00:00:00+00:00, 22.94999981, 22, 26.37473202, 21, 39.32160187, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 577.9083585, 0.0054, 540.6720047, 0.056888889, 0.004733333, 625.5708896, 0.003, 560.0349066, 7
2022-09-05 01:00:00+00:00, 22.94999981, 22, 26.31894016, 20.5, 49.15200233, 4325.375933, 4303.530556, 7487.487972, 2530.697848, 579.7415349, 0.0056, 519.2467745, 0.056733334, 0.004538462, 625.1125958, 0.003076923, 560.0349066, 7
2022-09-05 02:00:00+00:00, 22.94999981, 22, 26.31894016, 19.9, 32.76800156, 4325.375933, 4303.530556, 7487.487972, 2520.157071, 598.5621216, 0.0055, 533.0261393, 0.056571429, 0.004416667, 622.59198, 0.003, 554.5353863, 7
2022-09-05 03:00:00+00:00, 22.94999981, 22, 26.31894016, 19.4, 32.76800156, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 567.9786631, 0.005333333, 509.1643207, 0.056666667, 0.004571429, 631.5287087, 0.002769231, 554.8714681, 7
2022-09-05 04:00:00+00:00, 22.94999981, 22, 26.26509571, 19.3, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 589.8239887, 0.005692308, 552.3748605, 0.056500001, 0.005, 636.6354109, 0.00275, 557.0559998, 7
2022-09-05 05:00:00+00:00, 22.94999981, 22, 26.26509571, 18.9, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 600.7466532, 0.005714286, 519.9189412, 0.057, 0.004454545, 619.6130704, 0.002923077, 557.0559998, 7
2022-09-05 06:00:00+00:00, 22.94999981, 22, 26.26509571, 19.1, 32.76800156, 4325.375933, 4303.530556, 7487.487972, 2526.114901, 584.7827618, 0.005666667, 529.7493388, 0.056545455, 0.004214286, 620.0713642, 0.003, 557.0559998, 22.5
2022-09-05 07:00:00+00:00, 22.94999981, 22, 26.01289638, 20.1, 65.53600311, 4325.375933, 4303.530556, 7487.487972, 2520.157071, 567.9786662, 0.005416667, 538.8515625, 0.05675, 0.0049, 648.8063843, 0.003, 559.5766132, 161
2022-09-05 08:00:00+00:00, 22.94999981, 22, 25.55443018, 22.4, 43.69066874, 4325.375933, 4303.530556, 7487.487972, 2523.135986, 577.9083529, 0.005333333, 546.1333364, 0.056555556, 0.016142857, 647.167984, 0.01325, 557.0559998, 375
